0,22.0,0.001099204,466
10,25.0,0.002075536,828
20,25.0,0.0027729,1199
30,26.0,0.003490835,1573
40,26.0,0.00435821200001,1938
50,26.0,0.00773170400001,2303
60,28.0,0.00859126200001,2673
70,27.0,0.011454993,3035
80,26.0,0.012420248,3401
90,26.0,0.013458585,3767
100,27.0,0.014324957,4133
110,27.0,0.015097876,4495
120,27.0,0.015803077,4866
130,28.0,0.016636981,5226
140,29.0,0.017481431,5601
150,28.0,0.01835169,5965
160,28.0,0.019186523,6328
170,29.0,0.019840429,6693
180,29.0,0.020565519,7059
190,29.0,0.021578172,7426
200,30.0,0.022568126,7789
210,29.0,0.02381514,8165
220,30.0,0.025109318,8539
230,32.0,0.02585376,8904
240,31.0,0.026821066,9263
250,31.0,0.027695101,9630
260,31.0,0.028460835,9999
270,33.0,0.029277107,10365
280,32.0,0.03026604,10741
290,32.0,0.031353564,11115
300,32.0,0.032626515,11481
310,33.0,0.033564446,11852
320,33.0,0.034478472,12227
330,34.0,0.035418069,12597
340,33.0,0.036368994,12963
350,34.0,0.037318173,13330
360,34.0,0.038282852,13695
370,34.0,0.043543906,14057
380,34.0,0.04441296,14423
390,34.0,0.045369101,14793
400,34.0,0.046470375,15162
410,34.0,0.047496518,15535
420,34.0,0.048367334,15901
430,35.0,0.0493243,16274
440,35.0,0.050364732,16648
450,35.0,0.050943231,17010
460,35.0,0.051798005,17385
470,35.0,0.052322864,17766
480,35.0,0.052927035,18131
490,35.0,0.053668981,18501
500,35.0,0.0544364,18859
510,36.0,0.055219461,19224
520,35.0,0.056140171,19592
530,35.0,0.057065443,19962
540,35.0,0.057738588,20330
550,35.0,0.059134316,20693
560,35.0,0.060140102,21054
570,34.0,0.061073878,21421
580,35.0,0.061996842,21790
590,34.0,0.062933901,22162
600,35.0,0.063870023,22530
610,34.0,0.064788497,22900
620,34.0,0.065713287,23268
630,34.0,0.066570208,23640
640,34.0,0.06728843,24003
650,34.0,0.068224683,24360
660,34.0,0.069209645,24729
